X1,estimate,SE,df,t.ratio,p.value
G nonbreeding - O nonbreeding,0.019492665336644,0.00258168884117143,19980,7.55035425872597,1.08646971177982e-12
G nonbreeding - C prebreeding,0.0386577398271987,0.00258168884117149,19980,14.973818382256,1.06070228028395e-48
G nonbreeding - F prebreeding,0.128402158090258,0.00258168884117116,19980,49.7357218432295,0
G nonbreeding - G prebreeding,0.0380211370242896,0.00258168884117125,19980,14.7272345210434,3.88657743455284e-47
G nonbreeding - I prebreeding,-0.0427259769107589,0.00258168884117112,19980,-16.54962295587,2.1792252493701e-59
G nonbreeding - O prebreeding,0.112353224157648,0.00258168884117125,19980,43.5192740371746,0
I nonbreeding - O nonbreeding,0.035717306758069,0.00258168884117152,19980,13.8348611918163,1.19435254664161e-41
I nonbreeding - C prebreeding,0.0548823812486237,0.00258168884117168,19980,21.2583253153451,2.31198324573029e-97
I nonbreeding - F prebreeding,0.144626799511683,0.00258168884117123,19980,56.0202287763196,0
I nonbreeding - G prebreeding,0.0542457784457146,0.00258168884117127,19980,21.0117414541344,3.60896107535596e-95
I nonbreeding - I prebreeding,-0.0265013354893339,0.00258168884117111,19980,-10.2651160227784,4.19510402695716e-23
I nonbreeding - O prebreeding,0.128577865579073,0.00258168884117127,19980,49.8037809702656,0
O nonbreeding - C prebreeding,0.0191650744905547,0.00258168884117173,19980,7.42346412352945,2.72633108928414e-12
O nonbreeding - F prebreeding,0.108909492753614,0.00258168884117128,19980,42.1853675845008,0
O nonbreeding - G prebreeding,0.0185284716876456,0.00258168884117133,19980,7.17688026231662,1.55016439383902e-11
O nonbreeding - I prebreeding,-0.0622186422474029,0.00258168884117123,19980,-24.0999772145958,1.16422889281254e-124
O nonbreeding - O prebreeding,0.0928605588210036,0.00258168884117136,19980,35.9689197784467,1.30781452291641e-272
C prebreeding - F prebreeding,0.0897444182630597,0.00258168884117142,19980,34.7619034609682,3.69239447876836e-255
C prebreeding - G prebreeding,-0.000636602802909114,0.00258168884117148,19980,-0.246583861213982,1
C prebreeding - I prebreeding,-0.0813837167379576,0.00258168884117123,19980,-31.5234413381267,5.49545637687131e-211
C prebreeding - O prebreeding,0.0736954843304489,0.00258168884117157,19980,28.5454556549139,8.39745863892651e-174
F prebreeding - G prebreeding,-0.0903810210659688,0.00258168884117139,19980,-35.0084873221826,1.11621247117108e-258
F prebreeding - I prebreeding,-0.171128135001017,0.00258168884117128,19980,-66.2853447990963,0
F prebreeding - O prebreeding,-0.0160489339326108,0.0025816888411714,19980,-6.21644780605275,9.33498319228756e-09
G prebreeding - I prebreeding,-0.0807471139350485,0.00258168884117141,19980,-31.2768574769106,8.69154727870928e-208
G prebreeding - O prebreeding,0.074332087133358,0.00258168884117152,19980,28.7920395161283,9.48856832860954e-177
I prebreeding - O prebreeding,0.155079201068407,0.00258168884117134,19980,60.0688969930418,0
